id,title,summary,agency,contact,detail_url,key
219,하남시 출산장려금 지원,하남시에 거주하는 임산부와 영아의 건강을 유지·증진 및 출산율 저하에 따른 사회문제에 적극적으로 대처하고 출산장려 분위기를 조성하기 위함, 경기도 하남시 보건소 미사보건센터,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000862&wlfareInfoReldBztpCd=02,WLF00000862
220,출산 산후조리비 지원,부안군 산모의 원활한 산후조리와 산후회복 지원, 전북특별자치도 부안군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005535&wlfareInfoReldBztpCd=02,WLF00005535
221,산모‧신생아 건강관리 확대 지원,산모의 산후 회복과 신생아 양육을 지원하고 출산가정의 경제적 부담 경감, 전북특별자치도 익산시 보건소 보건지원과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005534&wlfareInfoReldBztpCd=02,WLF00005534
222,통영시 산모건강관리비 지원사업,출산장려 및 산모와 신생아 건강증진, 경상남도 통영시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005194&wlfareInfoReldBztpCd=02,WLF00005194
223,출생축하금 지원,자녀 양육가정에 경제적 부담을 경감하고 산모와 영유아의 건강증진을 도모하기 위하여 출생축하금 지원, 전북특별자치도 부안군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004495&wlfareInfoReldBztpCd=02,WLF00004495
224,셋째아 이후 영유아 양육비 지원,저출산으로 인한 함양군의 인구감소를 줄이고 인구를 늘리기 위함, 경상남도 함양군 경제복지국 사회복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004326&wlfareInfoReldBztpCd=02,WLF00004326
225,통영시 산후조리원 이용료 지원사업,산모와 신생아의 건강관리를 도모하고 출산장려 분위기를 조성하고자 관내 거주하는 저소득층 출산가정에 대하여 산후조리비용을 지원, 경상남도 통영시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003083&wlfareInfoReldBztpCd=02,WLF00003083
226,논산맘 산모사랑꾸러미 지원,인고의 노력으로 출산한 가정에 건강한 회복을 위해 소고기와 미역 지원, 충청남도 논산시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002017&wlfareInfoReldBztpCd=02,WLF00002017
227,산모 신생아 건강관리 본인부담금 지원,산모 신생아 건강관리 지원사업의 본인부담금 일부를 지원하여 출산가정의 경제적 부담 경감 및 아이낳고 키우기 좋은 환경을 조성하고자 함, 강원도 보건체육국 공공의료과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001990&wlfareInfoReldBztpCd=02,WLF00001990
228,임산부를 위한 마더박스 (출산축하용품) 지원,"저 출산을 극복하고 출산을 장려하여 아이의 출생을 함께 축하하는
마더박스 지원을 통하여 출산 친화적인 사회 분위기 조성에 앞장서고자 함.", 경상남도 통영시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001956&wlfareInfoReldBztpCd=02,WLF00001956
229,여성장애인 출산 및 양육 지원,#NAME?, 세종특별자치시 보건복지국 노인장애인과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001936&wlfareInfoReldBztpCd=02,WLF00001936
230,산후 건강관리 지원,#NAME?, 강원도 보건체육국 공공의료과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001849&wlfareInfoReldBztpCd=02,WLF00001849
231,넷째아 이상 출생용품비 지원,자녀 양육가정에 경제적 부담을 경감하고자 출생용품비 지원, 전북특별자치도 부안군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001759&wlfareInfoReldBztpCd=02,WLF00001759
232,미혼한부모가족 자활지원사업,"미혼모의 임신에서 출산까지 경제적 어려움을 돕고, 건강한 사회생활로 정착하기까지 다양한 지원으로 자립 도모", 경상남도 여성가족국 가족지원과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001707&wlfareInfoReldBztpCd=02,WLF00001707
233,산모·신생아 건강관리 지원금 지원,자녀 양육가정에 경제적 부담을 경감하고 산모와 영유아의 건강증진을 도모하고자 산모·신생아 건강관리 지원금 지원, 전북특별자치도 부안군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000596&wlfareInfoReldBztpCd=02,WLF00000596
234,셋째아 이후 영유아 양육수당,의령군 인구증가 및 출산장려 분위기 도모, 경상남도 의령군 행정복지국 주민행복과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000178&wlfareInfoReldBztpCd=02,WLF00000178
235,출생축하금 지원,출산 가정의 경제적 지원으로 양육 부담 완화 및 출산친화적 환경 조성하기 위함, 경기도 시흥시 보건소 정왕보건지소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005386&wlfareInfoReldBztpCd=02,WLF00005386
236,인구증대사업 추진,강화군에 거주하는 출산보육 가정의 경제적 부담 해소에 도움을 줌으로써 인구감소 문제에 적극 대처하기 위함, 인천광역시 강화군 행정복지국 사회복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004583&wlfareInfoReldBztpCd=02,WLF00004583
237,출산장려금 지원,출산장려금을 지원함으로써 출산친화적인 분위기 조성으로 출산율 제고, 경상남도 함양군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004407&wlfareInfoReldBztpCd=02,WLF00004407
238,산모신생아 건강관리지원사업 본인부담금 지원,출산전후 산모와 신생아의 건강관리를 위하여 출산가정에 전문관리사를 통한 가정방문 서비스를 지원, 경상남도 함양군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004325&wlfareInfoReldBztpCd=02,WLF00004325
239,출생축하금 지원,출산 가정에 경제적 부담을 경감하고 저출산 극복을 위한 출산 분위기 조성으로 인구감소에 대응, 전북특별자치도 남원시 보건소 치매안심과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004153&wlfareInfoReldBztpCd=02,WLF00004153
240,출산장려 지원,저출산 극복 및 출산장려 분위기 조성, 부산광역시 수영구 복지환경국 가족행복과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004101&wlfareInfoReldBztpCd=02,WLF00004101
241,저소득 출산가정 본인부담금 지원 ,저소득 출산가정의 경제적 부담 완화 , 서울특별시 시민건강국 스마트건강과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003009&wlfareInfoReldBztpCd=02,WLF00003009
242,산모 출산 축하 지역 농축산물 지원 사업,"출산한 산모를 존중하고, 빠른 산모의 건강회복을 기원하는 우리 시민의 출산 장려 정책으로 출산율 향상
출산한 산모에게 산후 조리용 지역 농축산물을 공급하여 농업인의 농가소득 증대 및 지역 경제 상생 활성화 기여", 강원특별자치도 원주시 농업기술센터 로컬푸드과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002947&wlfareInfoReldBztpCd=02,WLF00002947
243,출산장려금 ,출산율 저하에 따른 사회문제에 적극 대처하고 출산장려 분위기를 조성하여 출산 및 양육 지원, 강원특별자치도 홍천군 행정복지국 행복나눔과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002855&wlfareInfoReldBztpCd=02,WLF00002855
244,출산지원금 지원사업,출산 가정의 경제적 부담 경감을 통한 출산 친화 환경을 조성하여 저출산 문제에 적극 대처하고 지역활력을 제고, 부산광역시 영도구 주민복지국 복지정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002840&wlfareInfoReldBztpCd=02,WLF00002840
245,자녀출산·입양축하금 지원,출산 및 입양에 따른 경제적 부담 감소 및 출산 및 입양 장려, 경기도 가평군 행정복지국 행복돌봄과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002609&wlfareInfoReldBztpCd=02,WLF00002609
246,산모·신생아 건강관리 확대지원 사업,기존 산모·신생아 건강관리 지원사업의 수혜 대상자 확대를 통해 출산가정의 경제적·심적 부담 경감, 경상남도 거창군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001957&wlfareInfoReldBztpCd=02,WLF00001957
247,출산축하용품(기저귀) 지원사업,초저출산 위기 극복을 위하여 영도구에서 출생하는 모든 출생아에게 출산축하용품(기저귀) 지원으로 출산율 향상 및 출산장려 분위기 조성, 부산광역시 영도구 주민복지국 복지정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000875&wlfareInfoReldBztpCd=02,WLF00000875
248,셋째 이상 출생아 건강보험료 지원,셋째 이상 출생아에게 보장성 건강보험료를 지원함으로써 출산 친화적인 분위기 조성, 경상남도 함양군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000579&wlfareInfoReldBztpCd=02,WLF00000579
249,산후조리비 지원,#NAME?, 강원특별자치도 춘천시 보건소 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005497&wlfareInfoReldBztpCd=02,WLF00005497
250,수영둥이 안심팔찌 지원사업,"   ❍ 지원대상 : 부 또는 모가 수영구에 주민등록주소를 두고 거주하는 출생아로서, 관내에 출생신고된 아동
   ❍ 신청시기 : 출생일로부터 1년 이내
   ❍ 지원내용 : 출생신고 축하를 위한 미아방지 안심팔찌(은소재) 증정
    ▹ 팔찌 전면에 수영구 로고, 후면에 아이 이름과 부모 연락처 각인
      ※ 출산가정에서 원할 경우 50천원 상당의 출산선물세트(수면조끼, 
         방수요, 친환경 손수건, 양말, 손싸개 등)로 대체 지급", 부산광역시 수영구 복지환경국 가족행복과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005492&wlfareInfoReldBztpCd=02,WLF00005492
251,산모·신생아 건강관리 지원사업 본인부담금 지원,"출산가정에 산모·신생아 건강관리사를 파견하여 산모의 산후회복과 신생아의 양육을 지원하고, 출산가정의 경제적 부담을 경감하여 아이낳기 좋은 환경 조성", 경기도 광주시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005227&wlfareInfoReldBztpCd=02,WLF00005227
252,산후조리비 지원사업,취약계층 출산가정 산후조리비 지원으로 경제적 부담을 경감하고 아이 낳기 좋은 환경조성으로 임산부와 영유아의 건강증진 및 저출산 극복 도모, 인천광역시 남동구 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005222&wlfareInfoReldBztpCd=02,WLF00005222
253,다자녀 출생 축하 교통비 지원,다자녀 가정에 출생 축하 및 어린 자녀 동반시 이동 편의 지원, 경기도 용인시 복지여성국 여성가족과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005218&wlfareInfoReldBztpCd=02,WLF00005218
254,경산시 출산장려 지원에 관한 조례 개정,저출산 극복 및 양육 부담 완화 정책, 경상북도 경산시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005141&wlfareInfoReldBztpCd=02,WLF00005141
255,임신부 태아기형아 검사비 지원,임신부 태아 기형아 검사비를 지원하여 경제적 부담 경감, 경상북도 경산시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005132&wlfareInfoReldBztpCd=02,WLF00005132
256,출생 축하 첫 통장 개설 지원, 무주군에서 태어난 새 생명의 탄생을 축하하고 출산 친화적인 분위기를 조성하여 저출산 문제에 효과적으로 대응, 전북특별자치도 무주군 보건의료원 의료지원과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005119&wlfareInfoReldBztpCd=02,WLF00005119
257,출생아 기저귀 (확대)지원사업,고물가 현상 등으로 양육에 소요되는 경제적 부담이 증가하고 있어 기저귀 구매비용 지원대상 확대를 통해 비용을 경감하고 양육친화적 환경을 조성하고자 함., 충청북도 괴산군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005116&wlfareInfoReldBztpCd=02,WLF00005116
258,임신축하금 지원,임산부의 생명과 건강을 보호하고 저출산에 따른 사회문제에 적극 대처, 전북특별자치도 무주군 보건의료원 의료지원과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005077&wlfareInfoReldBztpCd=02,WLF00005077
259,예비부모 엽산제 지원,임신을 준비중인 부부에게 엽산제를 개별 3개월씩 지원하여 출산 장려 분위기를 형성함, 경상북도 경산시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004915&wlfareInfoReldBztpCd=02,WLF00004915
260,출산장려금 지원사업,저출산고령사회 기본법에 따라 출산과 양육에 대한 경제적 부담을 경감하고 출산장려 분위기 조성을 하기 위함, 충청북도 괴산군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004833&wlfareInfoReldBztpCd=02,WLF00004833
261,수영구 저소득층 결혼축하금 지원," ˚ 결혼에 대한 인식 변화 및 경제적 요인에 따른 비혼·만혼·      현상이 사회 전반적으로 심화되는 상황에서 저소득층에게는      경제적 요인이 결혼의 더 큰 장애요인이 되고 있음 
 ˚ 관내 저소득층의 결혼 시 결혼비용 지원으로 결혼으로 인한      경제적 부담 경감 및 지역 내 출산율 저하에 따른 심각한 저      출산의 사회적 문제에 적극 대처하여 출산장려 분위기 조성에 기여", 부산광역시 수영구 복지환경국 가족행복과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004819&wlfareInfoReldBztpCd=02,WLF00004819
262,복지사각지대 의료비 지원,현행 법제도 자원의 부족으로 지원받기 어려운 위기가정을 사회복지기금으로 이를 지원함으로써 자립 자활능력 제고 및 생활안정에 기여, 경기도 평택시 복지국 복지정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004747&wlfareInfoReldBztpCd=02,WLF00004747
263,임산부 교통비 지원,교통비 지원으로 임산부에 대한 배려와 이용편의를 도모하고 임산부 등록을 유도하여 저출산 극복에 기여, 경상남도 밀양시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004576&wlfareInfoReldBztpCd=02,WLF00004576
264,출산장려금 지원,출산장려 정책의 일환으로 아이를 낳고 양육하기 좋은 사회 친화적 분위기 조성 및 출생아 양육에 따른 경제적 부담 경감, 경상남도 고성군 부군수 인구청년추진단,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004567&wlfareInfoReldBztpCd=02,WLF00004567
